timeslot,rl_storage_allocator,greedy_storage_allocator,actual_disk_usage
6608,244810,244887.3561,251968
6609,244816,244887.3561,251976
6610,244822,244887.3561,251980
6611,244829,244887.3561,251988
6612,244835,244887.3561,251996
6613,244841,244887.3561,252000
6614,244847,244887.3561,252008
6615,244854,244887.3561,252016
6616,244860,244887.3561,252020
6617,244866,244887.3561,252028
6618,244872,244887.3561,252036
6619,244878,244887.3561,252040
6620,244885,244887.3561,252048
6621,244891,244987.3561,252056
6622,244897,244987.3561,252060
6623,244903,244987.3561,252068
6624,244910,244987.3561,252076
6625,244916,244987.3561,252080
6626,244922,244987.3561,252088
6627,244928,244987.3561,252096
6628,244934,244987.3561,252100
6629,244941,244987.3561,252108
6630,244947,244987.3561,252116
6631,244953,244987.3561,252120
6632,244959,244987.3561,252128
6633,244966,244987.3561,252132
6634,244972,244987.3561,252140
6635,244978,244987.3561,252148
6636,244984,244987.3561,252152
6637,244991,245087.3561,252160
6638,244997,245087.3561,252168
6639,245003,245087.3561,252172
6640,245009,245087.3561,252180
6641,245015,245087.3561,252188
6642,245022,245087.3561,252192
6643,245028,245087.3561,252200
6644,245034,245087.3561,252208
6645,245040,245087.3561,252212
6646,245047,245087.3561,252220
6647,245053,245087.3561,252228
6648,245059,245087.3561,252232
6649,245065,245087.3561,252240
6650,245071,245087.3561,252248
6651,245078,245087.3561,252252
6652,245084,245087.3561,252260
6653,245090,245187.3561,252268
6654,245096,245187.3561,252272
6655,245103,245187.3561,252280
6656,245109,245187.3561,252288
6657,245115,245187.3561,252292
6658,245121,245187.3561,252300
6659,245127,245187.3561,252308
6660,245134,245187.3561,252312
6661,245140,245187.3561,252320
6662,245146,245187.3561,252328
6663,245152,245187.3561,252332
6664,245159,245187.3561,252340
6665,245165,245187.3561,252348
6666,245171,245187.3561,252352
6667,245177,245187.3561,252360
6668,245183,245187.3561,252368
6669,245190,245287.3561,252372
6670,245196,245287.3561,252380
6671,245202,245287.3561,252388
6672,245208,245287.3561,252392
6673,245215,245287.3561,252400
6674,245221,245287.3561,252408
6675,245227,245287.3561,252412
6676,245233,245287.3561,252420
6677,245239,245287.3561,252424
6678,245246,245287.3561,252432
6679,245252,245287.3561,252440
6680,245258,245287.3561,252444
6681,245264,245287.3561,252452
6682,245271,245287.3561,252460
6683,245277,245287.3561,252464
6684,245283,245287.3561,252472
6685,245289,245387.3561,252480
6686,245295,245387.3561,252484
6687,245302,245387.3561,252492
6688,245308,245387.3561,252500
6689,245314,245387.3561,252504
6690,245320,245387.3561,252512
6691,245327,245387.3561,252520
6692,245333,245387.3561,252524
6693,245339,245387.3561,252532
6694,245345,245387.3561,252540
6695,245351,245387.3561,252544
6696,245358,245387.3561,252552
6697,245364,245387.3561,252560
6698,245370,245387.3561,252564
6699,245376,245387.3561,252572
6700,245383,245387.3561,252580
6701,245389,245487.3561,252584
6702,245395,245487.3561,252592
6703,245401,245487.3561,252600
6704,245407,245487.3561,252604
6705,245414,245487.3561,252612
6706,245420,245487.3561,252620
6707,245426,245487.3561,252624
6708,245432,245487.3561,252632
6709,245439,245487.3561,252640
6710,245445,245487.3561,252644
6711,245451,245487.3561,252652
6712,245457,245487.3561,252660
6713,245463,245487.3561,252664
6714,245470,245487.3561,252672
6715,245476,245487.3561,252676
6716,245482,245487.3561,252684
6717,245488,245587.3561,252692
6718,245495,245587.3561,252696
6719,245501,245587.3561,252704
6720,245507,245587.3561,252712
6721,245513,245587.3561,252716
6722,245519,245587.3561,252724
6723,245526,245587.3561,252732
6724,245532,245587.3561,252736
6725,245538,245587.3561,252744
6726,245544,245587.3561,252752
6727,245551,245587.3561,252756
6728,245557,245587.3561,252764
6729,245563,245587.3561,252768
6730,245569,245587.3561,252776
6731,245575,245587.3561,252784
6732,245582,245587.3561,252788
6733,245588,245687.3561,252796
6734,245594,245687.3561,252804
6735,245600,245687.3561,252808
6736,245607,245687.3561,252816
6737,245613,245687.3561,252824
6738,245619,245687.3561,252828
6739,245625,245687.3561,252836
6740,245631,245687.3561,252840
6741,245638,245687.3561,252848
6742,245644,245687.3561,252856
6743,245650,245687.3561,252860
6744,245656,245687.3561,252868
6745,245663,245687.3561,252876
6746,245669,245687.3561,252880
6747,245675,245687.3561,252888
6748,245681,245687.3561,252896
6749,245688,245787.3561,252900
6750,245694,245787.3561,252908
6751,245700,245787.3561,252916
6752,245706,245787.3561,252920
6753,245712,245787.3561,252928
6754,245719,245787.3561,252936
6755,245725,245787.3561,252940
6756,245731,245787.3561,252948
6757,245737,245787.3561,252956
6758,245744,245787.3561,252960
6759,245750,245787.3561,252968
6760,245756,245787.3561,252976
6761,245762,245787.3561,252980
6762,245768,245787.3561,252988
6763,245775,245787.3561,252996
6764,245781,245787.3561,253000
6765,245787,245787.3561,253008
6766,245793,245887.3561,253016
6767,245800,245887.3561,253020
6768,245806,245887.3561,253028
6769,245812,245887.3561,253032
6770,245818,245887.3561,253040
6771,245824,245887.3561,253048
6772,245831,245887.3561,253052
6773,245837,245887.3561,253060
6774,245843,245887.3561,253068
6775,245849,245887.3561,253072
6776,245856,245887.3561,253080
6777,245862,245887.3561,253088
6778,245868,245887.3561,253092
6779,245874,245887.3561,253100
6780,245880,245887.3561,253104
6781,245887,245887.3561,253112
6782,245893,245987.3561,253120
6783,245899,245987.3561,253124
6784,245905,245987.3561,253132
6785,245912,245987.3561,253140
6786,245918,245987.3561,253144
6787,245924,245987.3561,253152
6788,245930,245987.3561,253160
6789,245936,245987.3561,253164
6790,245943,245987.3561,253172
6791,245949,245987.3561,253180
6792,245955,245987.3561,253184
6793,245961,245987.3561,253192
6794,245968,245987.3561,253196
6795,245974,245987.3561,253204
6796,245980,245987.3561,253212
6797,245986,245987.3561,253216
6798,245992,246087.3561,253224
6799,245999,246087.3561,253232
6800,246005,246087.3561,253236
6801,246011,246087.3561,253244
6802,246017,246087.3561,253252
6803,246024,246087.3561,253256
6804,246030,246087.3561,253264
6805,246036,246087.3561,253268
6806,246042,246087.3561,253276
6807,246048,246087.3561,253284
6808,246055,246087.3561,253288
6809,246061,246087.3561,253296
6810,246067,246087.3561,253304
6811,246073,246087.3561,253308
6812,246080,246087.3561,253316
6813,246086,246087.3561,253324
6814,246092,246187.3561,253328
6815,246098,246187.3561,253336
6816,246104,246187.3561,253344
6817,246111,246187.3561,253348
6818,246117,246187.3561,253356
6819,246123,246187.3561,253360
6820,246129,246187.3561,253368
6821,246136,246187.3561,253376
6822,246142,246187.3561,253380
6823,246148,246187.3561,253388
6824,246154,246187.3561,253396
6825,246160,246187.3561,253400
6826,246167,246187.3561,253408
6827,246173,246187.3561,253412
6828,246179,246187.3561,253420
6829,246185,246187.3561,253428
6830,246192,246287.3561,253432
6831,246198,246287.3561,253440
6832,246204,246287.3561,253448
6833,246210,246287.3561,253452
6834,246216,246287.3561,253460
6835,246223,246287.3561,253468
6836,246229,246287.3561,253472
6837,246235,246287.3561,253480
6838,246241,246287.3561,253488
6839,246248,246287.3561,253492
6840,246254,246287.3561,253500
6841,246260,246287.3561,253508
6842,246266,246287.3561,253512
6843,246272,246287.3561,253520
6844,246279,246287.3561,253528
6845,246285,246287.3561,253532
6846,246291,246387.3561,253540
6847,246297,246387.3561,253544
6848,246304,246387.3561,253552
6849,246310,246387.3561,253560
6850,246316,246387.3561,253564
6851,246322,246387.3561,253572
6852,246328,246387.3561,253580
6853,246335,246387.3561,253584
6854,246341,246387.3561,253592
6855,246347,246387.3561,253600
6856,246353,246387.3561,253604
6857,246360,246387.3561,253612
6858,246366,246387.3561,253620
6859,246372,246387.3561,253624
6860,246378,246387.3561,253632
6861,246384,246387.3561,253640
6862,246391,246487.3561,253644
6863,246397,246487.3561,253652
6864,246403,246487.3561,253660
6865,246409,246487.3561,253664
6866,246416,246487.3561,253672
6867,246422,246487.3561,253680
6868,246428,246487.3561,253684
6869,246434,246487.3561,253692
6870,246441,246487.3561,253700
6871,246447,246487.3561,253704
6872,246453,246487.3561,253712
6873,246459,246487.3561,253720
6874,246465,246487.3561,253724
6875,246472,246487.3561,253732
6876,246478,246487.3561,253740
6877,246484,246487.3561,253744
6878,246490,246587.3561,253752
6879,246497,246587.3561,253760
6880,246503,246587.3561,253764
6881,246509,246587.3561,253772
6882,246515,246587.3561,253780
6883,246521,246587.3561,253784
6884,246528,246587.3561,253792
6885,246534,246587.3561,253800
6886,246540,246587.3561,253804
6887,246546,246587.3561,253812
6888,246553,246587.3561,253820
6889,246559,246587.3561,253824
6890,246565,246587.3561,253832
6891,246571,246587.3561,253840
6892,246577,246587.3561,253844
6893,246584,246587.3561,253852
6894,246590,246687.3561,253860
6895,246596,246687.3561,253864
6896,246602,246687.3561,253872
6897,246609,246687.3561,253880
6898,246615,246687.3561,253884
6899,246621,246687.3561,253892
6900,246627,246687.3561,253896
6901,246633,246687.3561,253904
6902,246640,246687.3561,253912
6903,246646,246687.3561,253920
6904,246652,246687.3561,253924
6905,246658,246687.3561,253932
6906,246665,246687.3561,253936
6907,246671,246687.3561,253944
6908,246677,246687.3561,253952
6909,246683,246687.3561,253956
6910,246689,246787.3561,253964
6911,246696,246787.3561,253972
6912,246702,246787.3561,253976
6913,246708,246787.3561,253984
6914,246714,246787.3561,253992
6915,246721,246787.3561,253996
6916,246727,246787.3561,254004
6917,246733,246787.3561,254012
6918,246739,246787.3561,254016
6919,246745,246787.3561,254024
6920,246752,246787.3561,254032
6921,246758,246787.3561,254036
6922,246764,246787.3561,254044
6923,246770,246787.3561,254052
6924,246777,246787.3561,254056
6925,246783,246787.3561,254064
6926,246789,246887.3561,254072
6927,246795,246887.3561,254076
6928,246801,246887.3561,254084
6929,246808,246887.3561,254092
6930,246814,246887.3561,254096
6931,246820,246887.3561,254104
6932,246826,246887.3561,254112
6933,246833,246887.3561,254116
6934,246839,246887.3561,254124
6935,246845,246887.3561,254132
6936,246851,246887.3561,254136
6937,246857,246887.3561,254144
6938,246864,246887.3561,254152
6939,246870,246887.3561,254156
6940,246876,246887.3561,254164
6941,246882,246887.3561,254168
6942,246889,246987.3561,254176
6943,246895,246987.3561,254184
6944,246901,246987.3561,254188
6945,246907,246987.3561,254196
6946,246913,246987.3561,254204
6947,246920,246987.3561,254212
6948,246926,246987.3561,254216
6949,246932,246987.3561,254224
6950,246938,246987.3561,254228
6951,246945,246987.3561,254236
6952,246951,246987.3561,254244
6953,246957,246987.3561,254248
6954,246963,246987.3561,254256
6955,246969,246987.3561,254264
6956,246976,246987.3561,254268
6957,246982,246987.3561,254276
6958,246988,247087.3561,254284
6959,246994,247087.3561,254288
6960,247001,247087.3561,254296
6961,247007,247087.3561,254304
6962,247013,247087.3561,254308
6963,247019,247087.3561,254316
6964,247025,247087.3561,254324
6965,247032,247087.3561,254328
6966,247038,247087.3561,254336
6967,247044,247087.3561,254344
6968,247050,247087.3561,254348
6969,247057,247087.3561,254356
6970,247063,247087.3561,254360
6971,247069,247087.3561,254368
6972,247075,247087.3561,254376
6973,247081,247087.3561,254380
6974,247088,247187.3561,254388
6975,247094,247187.3561,254396
6976,247100,247187.3561,254400
6977,247106,247187.3561,254408
6978,247113,247187.3561,254416
6979,247119,247187.3561,254420
6980,247125,247187.3561,254428
6981,247131,247187.3561,254436
6982,247137,247187.3561,254440
6983,247144,247187.3561,254448
6984,247150,247187.3561,254456
6985,247156,247187.3561,254460
6986,247162,247187.3561,254468
6987,247169,247187.3561,254472
6988,247175,247187.3561,254480
6989,247181,247187.3561,254488
6990,247187,247187.3561,254492
6991,247194,247287.3561,254500
6992,247200,247287.3561,254508
6993,247206,247287.3561,254512
6994,247212,247287.3561,254520
6995,247218,247287.3561,254528
6996,247225,247287.3561,254532
6997,247231,247287.3561,254540
6998,247237,247287.3561,254548
6999,247243,247287.3561,254552
7000,247250,247287.3561,254560
7001,247256,247287.3561,254564
7002,247262,247287.3561,254572
7003,247268,247287.3561,254580
7004,247274,247287.3561,254584
7005,247281,247287.3561,254592
7006,247287,247287.3561,254600
7007,247293,247387.3561,254604
7008,247299,247387.3561,254612
7009,247306,247387.3561,254616
7010,247312,247387.3561,254624
7011,247318,247387.3561,254632
7012,247324,247387.3561,254636
7013,247330,247387.3561,254644
7014,247337,247387.3561,254652
7015,247343,247387.3561,254656
7016,247349,247387.3561,254664
7017,247355,247387.3561,254672
7018,247362,247387.3561,254676
7019,247368,247387.3561,254684
7020,247374,247387.3561,254692
7021,247380,247387.3561,254696
7022,247386,247387.3561,254704
7023,247393,247487.3561,254712
7024,247399,247487.3561,254716
7025,247405,247487.3561,254724
7026,247411,247487.3561,254732
7027,247418,247487.3561,254736
7028,247424,247487.3561,254744
7029,247430,247487.3561,254752
7030,247436,247487.3561,254756
7031,247442,247487.3561,254764
7032,247449,247487.3561,254768
7033,247455,247487.3561,254776
7034,247461,247487.3561,254784
7035,247467,247487.3561,254792
7036,247474,247487.3561,254796
7037,247480,247487.3561,254804
7038,247486,247487.3561,254812
7039,247492,247587.3561,254816
7040,247498,247587.3561,254824
7041,247505,247587.3561,254828
7042,247511,247587.3561,254836
7043,247517,247587.3561,254844
7044,247523,247587.3561,254848
7045,247530,247587.3561,254856
7046,247536,247587.3561,254864
7047,247542,247587.3561,254868
7048,247548,247587.3561,254876
7049,247554,247587.3561,254884
7050,247561,247587.3561,254888
7051,247567,247587.3561,254896
7052,247573,247587.3561,254904
7053,247579,247587.3561,254908
7054,247586,247587.3561,254916
7055,247592,247687.3561,254924
7056,247598,247687.3561,254928
7057,247604,247687.3561,254936
7058,247610,247687.3561,254940
7059,247617,247687.3561,254948
7060,247623,247687.3561,254956
7061,247629,247687.3561,254960
7062,247635,247687.3561,254968
7063,247642,247687.3561,254976
7064,247648,247687.3561,254980
7065,247654,247687.3561,254988
7066,247660,247687.3561,254996
7067,247666,247687.3561,255000
7068,247673,247687.3561,255008
7069,247679,247687.3561,255016
7070,247685,247687.3561,255020
7071,247691,247787.3561,255028
7072,247698,247787.3561,255036
7073,247704,247787.3561,255040
7074,247710,247787.3561,255048
7075,247716,247787.3561,255052
7076,247722,247787.3561,255060
7077,247729,247787.3561,255068
7078,247735,247787.3561,255072
7079,247741,247787.3561,255080
7080,247747,247787.3561,255088
7081,247754,247787.3561,255092
7082,247760,247787.3561,255100
7083,247766,247787.3561,255108
7084,247772,247787.3561,255112
7085,247778,247787.3561,255120
7086,247785,247787.3561,255124
7087,247791,247887.3561,255132
7088,247797,247887.3561,255140
7089,247803,247887.3561,255144
7090,247810,247887.3561,255152
7091,247816,247887.3561,255160
7092,247822,247887.3561,255164
7093,247828,247887.3561,255172
7094,247834,247887.3561,255180
7095,247841,247887.3561,255184
7096,247847,247887.3561,255192
7097,247853,247887.3561,255200
7098,247859,247887.3561,255204
7099,247866,247887.3561,255212
7100,247872,247887.3561,255220
7101,247878,247887.3561,255224
7102,247884,247887.3561,255232
7103,247891,247987.3561,255240
7104,247897,247987.3561,255244
7105,247903,247987.3561,255252
7106,247909,247987.3561,255260
7107,247915,247987.3561,255264
7108,247922,247987.3561,255272
7109,247928,247987.3561,255276
7110,247934,247987.3561,255284
7111,247940,247987.3561,255292
7112,247947,247987.3561,255296
7113,247953,247987.3561,255304
7114,247959,247987.3561,255312
7115,247965,247987.3561,255316
7116,247971,247987.3561,255324
7117,247978,247987.3561,255332
7118,247984,247987.3561,255336
7119,247990,248087.3561,255344
7120,247996,248087.3561,255348
7121,248003,248087.3561,255356
7122,248009,248087.3561,255364
7123,248015,248087.3561,255368
7124,248021,248087.3561,255376
7125,248027,248087.3561,255384
7126,248034,248087.3561,255388
7127,248040,248087.3561,255396
7128,248046,248087.3561,255404
