current_allocated_disk_space,unused_allocated_disk_space,total_downtime,predicted_disk_space
[36153.91123957],[69.39295803],[0.14794746],[36123.3041976]
[36153.91123957],[73.78486698],[0.14794746],[36127.69610655]
[36153.91123957],[78.17677593],[0.14794746],[36132.0880155]
[36153.91123957],[82.56868488],[0.14794746],[36136.47992445]
[36153.91123957],[86.96059383],[0.14794746],[36140.8718334]
[36153.91123957],[91.35250278],[0.14794746],[36145.26374235]
[36153.91123957],[95.74441172],[0.14794746],[36149.6556513]
[36253.91123957],[99.86367933],[0.14797472],[36154.04756025]
[36253.91123957],[4.52822962],[0.14797472],[36158.4394692]
[36253.91123957],[8.92013857],[0.14797472],[36162.83137815]
[36253.91123957],[13.31204752],[0.14797472],[36167.2232871]
[36253.91123957],[17.70395647],[0.14797472],[36171.61519604]
[36253.91123957],[22.09586542],[0.14797472],[36176.00710499]
[36253.91123957],[26.48777437],[0.14797472],[36180.39901394]
[36253.91123957],[30.87968332],[0.14797472],[36184.79092289]
[36253.91123957],[35.27159227],[0.14797472],[36189.18283184]
[36253.91123957],[39.66350122],[0.14797472],[36193.57474079]
[36253.91123957],[44.05541016],[0.14797472],[36197.96664974]
[36253.91123957],[48.44731911],[0.14797472],[36202.35855869]
[36253.91123957],[52.83922806],[0.14797472],[36206.75046764]
[36253.91123957],[57.23113701],[0.14797472],[36211.14237659]
[36253.91123957],[61.62304596],[0.14797472],[36215.53428553]
[36253.91123957],[66.01495491],[0.14797472],[36219.92619448]
[36253.91123957],[70.40686386],[0.14797472],[36224.31810343]
[36253.91123957],[74.79877281],[0.14797472],[36228.71001238]
[36253.91123957],[79.19068176],[0.14797472],[36233.10192133]
[36253.91123957],[83.58259071],[0.14797472],[36237.49383028]
[36253.91123957],[87.97449965],[0.14797472],[36241.88573923]
[36253.91123957],[92.3664086],[0.14797472],[36246.27764818]
[36253.91123957],[96.75831755],[0.14797472],[36250.66955713]
[36353.91123957],[98.8497735],[0.14820476],[36255.06146608]
[36353.91123957],[5.54213545],[0.14820476],[36259.45337502]
[36353.91123957],[9.9340444],[0.14820476],[36263.84528397]
[36353.91123957],[14.32595335],[0.14820476],[36268.23719292]
[36353.91123957],[18.7178623],[0.14820476],[36272.62910187]
[36353.91123957],[23.10977125],[0.14820476],[36277.02101082]
[36353.91123957],[27.5016802],[0.14820476],[36281.41291977]
[36353.91123957],[31.89358914],[0.14820476],[36285.80482872]
[36353.91123957],[36.28549809],[0.14820476],[36290.19673767]
[36353.91123957],[40.67740704],[0.14820476],[36294.58864662]
[36353.91123957],[45.06931599],[0.14820476],[36298.98055557]
[36353.91123957],[49.46122494],[0.14820476],[36303.37246452]
[36353.91123957],[53.85313389],[0.14820476],[36307.76437346]
[36353.91123957],[58.24504284],[0.14820476],[36312.15628241]
[36353.91123957],[62.63695179],[0.14820476],[36316.54819136]
[36353.91123957],[67.02886074],[0.14820476],[36320.94010031]
[36353.91123957],[71.42076969],[0.14820476],[36325.33200926]
[36353.91123957],[75.81267864],[0.14820476],[36329.72391821]
[36353.91123957],[80.20458758],[0.14820476],[36334.11582716]
[36353.91123957],[84.59649653],[0.14820476],[36338.50773611]
[36353.91123957],[88.98840548],[0.14820476],[36342.89964506]
[36353.91123957],[93.38031443],[0.14820476],[36347.29155401]
[36353.91123957],[97.77222338],[0.14820476],[36351.68346295]
[36453.91123957],[97.83586767],[0.14863759],[36356.0753719]
[36453.91123957],[6.55604128],[0.14863759],[36360.46728085]
[36453.91123957],[10.94795023],[0.14863759],[36364.8591898]
[36453.91123957],[15.33985918],[0.14863759],[36369.25109875]
[36453.91123957],[19.73176813],[0.14863759],[36373.6430077]
[36453.91123957],[24.12367707],[0.14863759],[36378.03491665]
[36453.91123957],[28.51558602],[0.14863759],[36382.4268256]
[36453.91123957],[32.90749497],[0.14863759],[36386.81873455]
[36453.91123957],[37.29940392],[0.14863759],[36391.2106435]
[36453.91123957],[41.69131287],[0.14863759],[36395.60255244]
[36453.91123957],[46.08322182],[0.14863759],[36399.99446139]
[36453.91123957],[50.47513077],[0.14863759],[36404.38637034]
[36453.91123957],[54.86703972],[0.14863759],[36408.77827929]
[36453.91123957],[59.25894867],[0.14863759],[36413.17018824]
[36453.91123957],[63.65085762],[0.14863759],[36417.56209719]
[36453.91123957],[68.04276656],[0.14863759],[36421.95400614]
[36453.91123957],[72.43467551],[0.14863759],[36426.34591509]
[36453.91123957],[76.82658446],[0.14863759],[36430.73782404]
[36453.91123957],[81.21849341],[0.14863759],[36435.12973299]
[36453.91123957],[85.61040236],[0.14863759],[36439.52164194]
[36453.91123957],[90.00231131],[0.14863759],[36443.91355088]
[36453.91123957],[94.39422026],[0.14863759],[36448.30545983]
[36453.91123957],[98.78612921],[0.14863759],[36452.69736878]
[36553.91123957],[96.82196184],[0.1492732],[36457.08927773]
[36553.91123957],[7.56994711],[0.1492732],[36461.48118668]
[36553.91123957],[11.96185606],[0.1492732],[36465.87309563]
[36553.91123957],[16.353765],[0.1492732],[36470.26500458]
[36553.91123957],[20.74567395],[0.1492732],[36474.65691353]
[36553.91123957],[25.1375829],[0.1492732],[36479.04882248]
[36553.91123957],[29.52949185],[0.1492732],[36483.44073143]
[36553.91123957],[33.9214008],[0.1492732],[36487.83264037]
[36553.91123957],[38.31330975],[0.1492732],[36492.22454932]
[36553.91123957],[42.7052187],[0.1492732],[36496.61645827]
[36553.91123957],[47.09712765],[0.1492732],[36501.00836722]
[36553.91123957],[51.4890366],[0.1492732],[36505.40027617]
[36553.91123957],[55.88094555],[0.1492732],[36509.79218512]
[36553.91123957],[60.27285449],[0.1492732],[36514.18409407]
[36553.91123957],[64.66476344],[0.1492732],[36518.57600302]
[36553.91123957],[69.05667239],[0.1492732],[36522.96791197]
[36553.91123957],[73.44858134],[0.1492732],[36527.35982092]
[36553.91123957],[77.84049029],[0.1492732],[36531.75172986]
[36553.91123957],[82.23239924],[0.1492732],[36536.14363881]
[36553.91123957],[86.62430819],[0.1492732],[36540.53554776]
[36553.91123957],[91.01621714],[0.1492732],[36544.92745671]
[36553.91123957],[95.40812609],[0.1492732],[36549.31936566]
[36553.91123957],[99.80003504],[0.1492732],[36553.71127461]
[36653.91123957],[95.80805602],[0.15011159],[36558.10318356]
[36653.91123957],[8.58385293],[0.15011159],[36562.49509251]
[36653.91123957],[12.97576188],[0.15011159],[36566.88700146]
[36653.91123957],[17.36767083],[0.15011159],[36571.27891041]
[36653.91123957],[21.75957978],[0.15011159],[36575.67081936]
[36653.91123957],[26.15148873],[0.15011159],[36580.0627283]
[36653.91123957],[30.54339768],[0.15011159],[36584.45463725]
[36653.91123957],[34.93530663],[0.15011159],[36588.8465462]
[36653.91123957],[39.32721558],[0.15011159],[36593.23845515]
[36653.91123957],[43.71912453],[0.15011159],[36597.6303641]
[36653.91123957],[48.11103348],[0.15011159],[36602.02227305]
[36653.91123957],[52.50294242],[0.15011159],[36606.414182]
[36653.91123957],[56.89485137],[0.15011159],[36610.80609095]
[36653.91123957],[61.28676032],[0.15011159],[36615.1979999]
[36653.91123957],[65.67866927],[0.15011159],[36619.58990885]
[36653.91123957],[70.07057822],[0.15011159],[36623.98181779]
[36653.91123957],[74.46248717],[0.15011159],[36628.37372674]
[36653.91123957],[78.85439612],[0.15011159],[36632.76563569]
[36653.91123957],[83.24630507],[0.15011159],[36637.15754464]
[36653.91123957],[87.63821402],[0.15011159],[36641.54945359]
[36653.91123957],[92.03012297],[0.15011159],[36645.94136254]
[36653.91123957],[96.42203191],[0.15011159],[36650.33327149]
[36753.91123957],[99.18605914],[0.15027438],[36654.72518044]
[36753.91123957],[5.20584981],[0.15027438],[36659.11708939]
[36753.91123957],[9.59775876],[0.15027438],[36663.50899834]
[36753.91123957],[13.98966771],[0.15027438],[36667.90090728]
[36753.91123957],[18.38157666],[0.15027438],[36672.29281623]
[36753.91123957],[22.77348561],[0.15027438],[36676.68472518]
[36753.91123957],[27.16539456],[0.15027438],[36681.07663413]
[36753.91123957],[31.55730351],[0.15027438],[36685.46854308]
[36753.91123957],[35.94921246],[0.15027438],[36689.86045203]
[36753.91123957],[40.3411214],[0.15027438],[36694.25236098]
[36753.91123957],[44.73303035],[0.15027438],[36698.64426993]
[36753.91123957],[49.1249393],[0.15027438],[36703.03617888]
[36753.91123957],[53.51684825],[0.15027438],[36707.42808783]
[36753.91123957],[57.9087572],[0.15027438],[36711.81999678]
[36753.91123957],[62.30066615],[0.15027438],[36716.21190572]
[36753.91123957],[66.6925751],[0.15027438],[36720.60381467]
[36753.91123957],[71.08448405],[0.15027438],[36724.99572362]
[36753.91123957],[75.476393],[0.15027438],[36729.38763257]
[36753.91123957],[79.86830195],[0.15027438],[36733.77954152]
[36753.91123957],[84.2602109],[0.15027438],[36738.17145047]
[36753.91123957],[88.65211984],[0.15027438],[36742.56335942]
[36753.91123957],[93.04402879],[0.15027438],[36746.95526837]
[36753.91123957],[97.43593774],[0.15027438],[36751.34717732]
[36853.91123957],[98.17215331],[0.15063995],[36755.73908627]
[36853.91123957],[6.21975564],[0.15063995],[36760.13099521]
[36853.91123957],[10.61166459],[0.15063995],[36764.52290416]
[36853.91123957],[15.00357354],[0.15063995],[36768.91481311]
[36853.91123957],[19.39548249],[0.15063995],[36773.30672206]
[36853.91123957],[23.78739144],[0.15063995],[36777.69863101]
[36853.91123957],[28.17930039],[0.15063995],[36782.09053996]
[36853.91123957],[32.57120933],[0.15063995],[36786.48244891]
[36853.91123957],[36.96311828],[0.15063995],[36790.87435786]
[36853.91123957],[41.35502723],[0.15063995],[36795.26626681]
[36853.91123957],[45.74693618],[0.15063995],[36799.65817576]
[36853.91123957],[50.13884513],[0.15063995],[36804.0500847]
[36853.91123957],[54.53075408],[0.15063995],[36808.44199365]
[36853.91123957],[58.92266303],[0.15063995],[36812.8339026]
[36853.91123957],[63.31457198],[0.15063995],[36817.22581155]
[36853.91123957],[67.70648093],[0.15063995],[36821.6177205]
[36853.91123957],[72.09838988],[0.15063995],[36826.00962945]
[36853.91123957],[76.49029882],[0.15063995],[36830.4015384]
[36853.91123957],[80.88220777],[0.15063995],[36834.79344735]
[36853.91123957],[85.27411672],[0.15063995],[36839.1853563]
[36853.91123957],[89.66602567],[0.15063995],[36843.57726525]
[36853.91123957],[94.05793462],[0.15063995],[36847.9691742]
[36853.91123957],[98.44984357],[0.15063995],[36852.36108314]
[36953.91123957],[97.15824748],[0.1512083],[36856.75299209]
[36953.91123957],[7.23366147],[0.1512083],[36861.14490104]
[36953.91123957],[11.62557042],[0.1512083],[36865.53680999]
[36953.91123957],[16.01747937],[0.1512083],[36869.92871894]
[36953.91123957],[20.40938832],[0.1512083],[36874.32062789]
[36953.91123957],[24.80129726],[0.1512083],[36878.71253684]
[36953.91123957],[29.19320621],[0.1512083],[36883.10444579]
[36953.91123957],[33.58511516],[0.1512083],[36887.49635474]
[36953.91123957],[37.97702411],[0.1512083],[36891.88826369]
[36953.91123957],[42.36893306],[0.1512083],[36896.28017263]
[36953.91123957],[46.76084201],[0.1512083],[36900.67208158]
[36953.91123957],[51.15275096],[0.1512083],[36905.06399053]
[36953.91123957],[55.54465991],[0.1512083],[36909.45589948]
[36953.91123957],[59.93656886],[0.1512083],[36913.84780843]
[36953.91123957],[64.32847781],[0.1512083],[36918.23971738]
[36953.91123957],[68.72038675],[0.1512083],[36922.63162633]
[36953.91123957],[73.1122957],[0.1512083],[36927.02353528]
[36953.91123957],[77.50420465],[0.1512083],[36931.41544423]
[36953.91123957],[81.8961136],[0.1512083],[36935.80735318]
[36953.91123957],[86.28802255],[0.1512083],[36940.19926213]
[36953.91123957],[90.6799315],[0.1512083],[36944.59117107]
[36953.91123957],[95.07184045],[0.1512083],[36948.98308002]
[36953.91123957],[99.4637494],[0.1512083],[36953.37498897]
[37053.91123957],[96.14434165],[0.15197943],[36957.76689792]
[37053.91123957],[8.2475673],[0.15197943],[36962.15880687]
[37053.91123957],[12.63947624],[0.15197943],[36966.55071582]
[37053.91123957],[17.03138519],[0.15197943],[36970.94262477]
[37053.91123957],[21.42329414],[0.15197943],[36975.33453372]
[37053.91123957],[25.81520309],[0.15197943],[36979.72644267]
[37053.91123957],[30.20711204],[0.15197943],[36984.11835162]
[37053.91123957],[34.59902099],[0.15197943],[36988.51026056]
[37053.91123957],[38.99092994],[0.15197943],[36992.90216951]
[37053.91123957],[43.38283889],[0.15197943],[36997.29407846]
[37053.91123957],[47.77474784],[0.15197943],[37001.68598741]
[37053.91123957],[52.16665679],[0.15197943],[37006.07789636]
[37053.91123957],[56.55856574],[0.15197943],[37010.46980531]
[37053.91123957],[60.95047468],[0.15197943],[37014.86171426]
[37053.91123957],[65.34238363],[0.15197943],[37019.25362321]
[37053.91123957],[69.73429258],[0.15197943],[37023.64553216]
[37053.91123957],[74.12620153],[0.15197943],[37028.03744111]
[37053.91123957],[78.51811048],[0.15197943],[37032.42935005]
[37053.91123957],[82.91001943],[0.15197943],[37036.821259]
[37053.91123957],[87.30192838],[0.15197943],[37041.21316795]
[37053.91123957],[91.69383733],[0.15197943],[37045.6050769]
[37053.91123957],[96.08574628],[0.15197943],[37049.99698585]
[37153.91123957],[99.52234477],[0.15207496],[37054.3888948]
[37153.91123957],[4.86956417],[0.15207496],[37058.78080375]
[37153.91123957],[9.26147312],[0.15207496],[37063.1727127]
[37153.91123957],[13.65338207],[0.15207496],[37067.56462165]
[37153.91123957],[18.04529102],[0.15207496],[37071.9565306]
[37153.91123957],[22.43719997],[0.15207496],[37076.34843955]
[37153.91123957],[26.82910892],[0.15207496],[37080.74034849]
[37153.91123957],[31.22101787],[0.15207496],[37085.13225744]
[37153.91123957],[35.61292682],[0.15207496],[37089.52416639]
[37153.91123957],[40.00483577],[0.15207496],[37093.91607534]
[37153.91123957],[44.39674472],[0.15207496],[37098.30798429]
[37153.91123957],[48.78865366],[0.15207496],[37102.69989324]
[37153.91123957],[53.18056261],[0.15207496],[37107.09180219]
[37153.91123957],[57.57247156],[0.15207496],[37111.48371114]
[37153.91123957],[61.96438051],[0.15207496],[37115.87562009]
[37153.91123957],[66.35628946],[0.15207496],[37120.26752904]
[37153.91123957],[70.74819841],[0.15207496],[37124.65943798]
[37153.91123957],[75.14010736],[0.15207496],[37129.05134693]
[37153.91123957],[79.53201631],[0.15207496],[37133.44325588]
[37153.91123957],[83.92392526],[0.15207496],[37137.83516483]
[37153.91123957],[88.31583421],[0.15207496],[37142.22707378]
[37153.91123957],[92.70774316],[0.15207496],[37146.61898273]
[37153.91123957],[97.0996521],[0.15207496],[37151.01089168]
[37253.91123957],[98.50843895],[0.15237327],[37155.40280063]
[37253.91123957],[5.88347],[0.15237327],[37159.79470958]
[37253.91123957],[10.27537895],[0.15237327],[37164.18661853]
[37253.91123957],[14.6672879],[0.15237327],[37168.57852747]
[37253.91123957],[19.05919685],[0.15237327],[37172.97043642]
[37253.91123957],[23.4511058],[0.15237327],[37177.36234537]
[37253.91123957],[27.84301475],[0.15237327],[37181.75425432]
[37253.91123957],[32.2349237],[0.15237327],[37186.14616327]
[37253.91123957],[36.62683265],[0.15237327],[37190.53807222]
[37253.91123957],[41.01874159],[0.15237327],[37194.92998117]
[37253.91123957],[45.41065054],[0.15237327],[37199.32189012]
[37253.91123957],[49.80255949],[0.15237327],[37203.71379907]
[37253.91123957],[54.19446844],[0.15237327],[37208.10570802]
[37253.91123957],[58.58637739],[0.15237327],[37212.49761697]
[37253.91123957],[62.97828634],[0.15237327],[37216.88952591]
[37253.91123957],[67.37019529],[0.15237327],[37221.28143486]
[37253.91123957],[71.76210424],[0.15237327],[37225.67334381]
[37253.91123957],[76.15401319],[0.15237327],[37230.06525276]
[37253.91123957],[80.54592214],[0.15237327],[37234.45716171]
[37253.91123957],[84.93783109],[0.15237327],[37238.84907066]
[37253.91123957],[89.32974003],[0.15237327],[37243.24097961]
[37253.91123957],[93.72164898],[0.15237327],[37247.63288856]
[37253.91123957],[98.11355793],[0.15237327],[37252.02479751]
[37353.91123957],[97.49453312],[0.15287436],[37256.41670646]
[37353.91123957],[6.89737583],[0.15287436],[37260.8086154]
[37353.91123957],[11.28928478],[0.15287436],[37265.20052435]
[37353.91123957],[15.68119373],[0.15287436],[37269.5924333]
[37353.91123957],[20.07310268],[0.15287436],[37273.98434225]
[37353.91123957],[24.46501163],[0.15287436],[37278.3762512]
[37353.91123957],[28.85692058],[0.15287436],[37282.76816015]
[37353.91123957],[33.24882952],[0.15287436],[37287.1600691]
[37353.91123957],[37.64073847],[0.15287436],[37291.55197805]
[37353.91123957],[42.03264742],[0.15287436],[37295.943887]
[37353.91123957],[46.42455637],[0.15287436],[37300.33579595]
[37353.91123957],[50.81646532],[0.15287436],[37304.72770489]
[37353.91123957],[55.20837427],[0.15287436],[37309.11961384]
[37353.91123957],[59.60028322],[0.15287436],[37313.51152279]
[37353.91123957],[63.99219217],[0.15287436],[37317.90343174]
[37353.91123957],[68.38410112],[0.15287436],[37322.29534069]
[37353.91123957],[72.77601007],[0.15287436],[37326.68724964]
[37353.91123957],[77.16791901],[0.15287436],[37331.07915859]
[37353.91123957],[81.55982796],[0.15287436],[37335.47106754]
[37353.91123957],[85.95173691],[0.15287436],[37339.86297649]
[37353.91123957],[90.34364586],[0.15287436],[37344.25488544]
[37353.91123957],[94.73555481],[0.15287436],[37348.64679439]
[37353.91123957],[99.12746376],[0.15287436],[37353.03870333]
